Nombre de bornes disponibles;Nombre vélo en PARK+;Nombres de bornes en station;PARK + activation;densityLevel;Achat possible en station (CB);Description station;maxBikeOverflow;Etat du Totem;nbFreeDock;Nombre de vélo mécanique;PARK +;nbDock;Nombre vélo électrique;Nombre vélo en PARK+;Code de la station;Nom de la station;Etat des stations;Type de stations;geo;duedate
0;0;0;no;1;no;"{""code"": ""31704"", ""name"": ""Jeanne Hornet - Girardot"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.873802681432146, ""longitude"": 2.427820265293122}}";29;yes;25;1;no;29;2;0;31704;Jeanne Hornet - Girardot;Operative;no;48.8738026814, 2.42782026529;2018-03-30
0;0;0;no;1;no;"{""code"": ""17116"", ""name"": ""Reims - Porte d'Asnières"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1558227600, ""gps"": {""latitude"": 48.891834448210986, ""longitude"": 2.300144659954865}}";26;yes;25;1;no;26;0;0;17116;Reims - Porte d'Asnières;Operative;no;48.8918344482, 2.30014465995;2019-05-19
67;0;67;no;1;no;"{""code"": ""19045"", ""name"": ""Macdonald - Césaria Evora"", ""state"": ""Work in progress"", ""type"": ""yes"", ""dueDate"": 1567230629, ""gps"": {""latitude"": 48.89883, ""longitude"": 2.37933}}";0;yes;0;0;no;0;0;0;19045;Macdonald - Césaria Evora;Work in progress;yes;48.89883, 2.37933;2019-08-31
14;0;18;no;1;no;"{""code"": ""18001"", ""name"": ""Damrémont - Caulaincourt"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1519254039, ""gps"": {""latitude"": 48.88714509078738, ""longitude"": 2.3325880989432335}}";18;yes;0;0;no;0;3;0;18001;Damrémont - Caulaincourt;Operative;yes;48.8871450908, 2.33258809894;2018-02-21
45;0;47;no;1;yes;"{""code"": ""11034"", ""name"": ""Parmentier - Fontaine au Roi"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1530396000, ""gps"": {""latitude"": 48.86787670551736, ""longitude"": 2.372705978671471}}";49;yes;1;1;no;1;1;0;11034;Parmentier - Fontaine au Roi;Operative;yes;48.8678767055, 2.37270597867;2018-06-30
19;0;22;no;1;no;"{""code"": ""15061"", ""name"": ""Square Desnouettes"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1514544707, ""gps"": {""latitude"": 48.83476837934194, ""longitude"": 2.284142297394666}}";22;yes;0;2;no;0;1;0;15061;Square Desnouettes;Operative;yes;48.8347683793, 2.28414229739;2017-12-29
14;0;20;no;1;yes;"{""code"": ""15063"", ""name"": ""Convention - Saint-Charles"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.84315611111599, ""longitude"": 2.2831090539693832}}";19;yes;0;6;no;0;0;0;15063;Convention - Saint-Charles;Operative;yes;48.8431561111, 2.28310905397;2018-03-30
20;0;25;no;1;yes;"{""code"": ""6014"", ""name"": ""Pont de Lodi - Dauphine "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1512641575, ""gps"": {""latitude"": 48.855296898603285, ""longitude"": 2.339947307565249}}";29;yes;1;4;no;1;1;0;6014;Pont de Lodi - Dauphine;Operative;yes;48.8552968986, 2.33994730757;2017-12-07
26;0;27;no;1;no;"{""code"": ""31001"", ""name"": ""Lagny - Auguste Blanqui"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555452000, ""gps"": {""latitude"": 48.84922568052601, ""longitude"": 2.4218603968620305}}";27;yes;0;1;no;0;0;0;31001;Lagny - Auguste Blanqui;Operative;yes;48.8492256805, 2.42186039686;2019-04-16
18;0;20;no;1;yes;"{""code"": ""19031"", ""name"": ""Manin - Crimée"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517266802, ""gps"": {""latitude"": 48.8831217743719, ""longitude"": 2.3863670602440834}}";24;yes;1;0;no;3;4;0;19031;Manin - Crimée;Operative;yes;48.8831217744, 2.38636706024;2018-01-29
0;0;1;no;1;no;"{""code"": ""13114"", ""name"": ""Nationale - Marcel Duchamp"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517356800, ""gps"": {""latitude"": 48.82463749337136, ""longitude"": 2.3678014799952507}}";23;yes;20;2;no;23;1;0;13114;Nationale - Marcel Duchamp;Operative;yes;48.8246374934, 2.36780148;2018-01-31
14;0;26;no;0;no;"{""code"": ""32018"", ""name"": ""Franciade - Gabriel Péri"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1560808800, ""gps"": {""latitude"": 48.93261499331498, ""longitude"": 2.355954498052597}}";0;yes;0;3;no;0;4;0;32018;Franciade - Gabriel Péri;Operative;yes;48.9326149933, 2.35595449805;2019-06-17
35;0;35;no;1;yes;"{""code"": ""16016"", ""name"": ""Paul Doumer - La Tour"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1514544772, ""gps"": {""latitude"": 48.860116109626574, ""longitude"": 2.280840481911055}}";34;yes;1;0;no;1;0;0;16016;Paul Doumer - La Tour;Operative;yes;48.8601161096, 2.28084048191;2017-12-29
25;0;28;no;1;no;"{""code"": ""2110"", ""name"": ""Jeûneurs - Mulhouse"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1551251940, ""gps"": {""latitude"": 48.868997, ""longitude"": 2.346925}}";0;yes;0;1;no;0;2;0;2110;Jeûneurs - Mulhouse;Operative;yes;48.868997, 2.346925;2019-02-27
31;1;34;no;1;no;"{""code"": ""10164"", ""name"": ""Claude Vellefaux - Sambre et Meuse"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1552298700, ""gps"": {""latitude"": 48.875022, ""longitude"": 2.370478}}";0;yes;0;2;no;0;1;1;10164;Claude Vellefaux - Sambre et Meuse;Operative;yes;48.875022, 2.370478;2019-03-11
0;0;0;no;1;yes;"{""code"": ""13019"", ""name"": ""Fernand Braudel - Vincent Auriol "", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1545001254, ""gps"": {""latitude"": 48.83637852318147, ""longitude"": 2.3723404482007027}}";36;yes;16;17;no;36;3;0;13019;Fernand Braudel - Vincent Auriol;Operative;no;48.8363785232, 2.3723404482;2018-12-16
0;0;0;no;1;yes;"{""code"": ""8049"", ""name"": ""Georges V - François 1er"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1557615540, ""gps"": {""latitude"": 48.87042247158609, ""longitude"": 2.301069796085358}}";22;yes;12;8;no;22;2;0;8049;Georges V - François 1er;Operative;no;48.8704224716, 2.30106979609;2019-05-11
18;0;40;no;1;yes;"{""code"": ""8029"", ""name"": ""Place du Canada"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1547420400, ""gps"": {""latitude"": 48.865346269362675, ""longitude"": 2.310193787964762}}";39;yes;0;13;no;0;6;0;8029;Place du Canada;Operative;yes;48.8653462694, 2.31019378796;2019-01-13
26;0;30;no;1;yes;"{""code"": ""9113"", ""name"": ""Bleue - Trévise"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1542578340, ""gps"": {""latitude"": 48.87578906564573, ""longitude"": 2.347289621829987}}";0;yes;0;2;no;0;2;0;9113;Bleue - Trévise;Operative;yes;48.8757890656, 2.34728962183;2018-11-18
0;1;0;no;1;yes;"{""code"": ""5030"", ""name"": ""Sorbonne - Ecoles"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1553986800, ""gps"": {""latitude"": 48.84968656619092, ""longitude"": 2.3434996604919434}}";50;yes;45;2;no;50;3;1;5030;Sorbonne - Ecoles;Operative;no;48.8496865662, 2.34349966049;2019-03-30
24;0;33;no;1;yes;"{""code"": ""2101"", ""name"": ""Bachaumont - Montmartre"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543615200, ""gps"": {""latitude"": 48.86617395079137, ""longitude"": 2.3449775576591496}}";0;yes;0;5;no;0;4;0;2101;Bachaumont - Montmartre;Operative;yes;48.8661739508, 2.34497755766;2018-11-30
1;0;2;no;1;no;"{""code"": ""8105"", ""name"": ""François 1er - Lincoln"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557612000, ""gps"": {""latitude"": 48.86951797934417, ""longitude"": 2.302426218841562}}";31;yes;20;4;no;29;6;0;8105;François 1er - Lincoln;Operative;yes;48.8695179793, 2.30242621884;2019-05-11
0;0;0;no;1;no;"{""code"": ""6027"", ""name"": ""Blaise-Desgoffe - Vaugirard"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1521068443, ""gps"": {""latitude"": 48.84612887774711, ""longitude"": 2.324267216026783}}";32;yes;31;2;no;33;0;0;6027;Blaise-Desgoffe - Vaugirard;Operative;no;48.8461288777, 2.32426721603;2018-03-14
0;0;0;no;1;yes;"{""code"": ""14007"", ""name"": ""Ferrus - Saint-Jacques"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1559682000, ""gps"": {""latitude"": 48.8313878, ""longitude"": 2.3408563}}";34;yes;31;1;no;34;2;0;14007;Ferrus - Saint-Jacques;Operative;no;48.8313878, 2.3408563;2019-06-04
0;0;0;no;1;yes;"{""code"": ""9015"", ""name"": ""Lamartine - Faubourg Montmartre"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1519858800, ""gps"": {""latitude"": 48.87661398289084, ""longitude"": 2.339765690267086}}";32;yes;25;5;no;32;1;0;9015;Lamartine - Faubourg Montmartre;Operative;yes;48.8766139829, 2.33976569027;2018-02-28
25;0;27;no;1;yes;"{""code"": ""19021"", ""name"": ""Mairie du 19ème"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1519858800, ""gps"": {""latitude"": 48.88256264247959, ""longitude"": 2.3812624812126164}}";27;yes;0;1;no;0;1;0;19021;Mairie du 19ème;Operative;yes;48.8825626425, 2.38126248121;2018-02-28
21;0;28;no;1;yes;"{""code"": ""19030"", ""name"": ""Melun - Jean Jaurès"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1531605610, ""gps"": {""latitude"": 48.8837796723475, ""longitude"": 2.376477420330048}}";0;yes;0;5;no;0;2;0;19030;Melun - Jean Jaurès;Operative;yes;48.8837796723, 2.37647742033;2018-07-14
48;0;50;no;1;yes;"{""code"": ""12120"", ""name"": ""Lac Daumesnil - Saint-Maurice"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1553814000, ""gps"": {""latitude"": 48.82774555743318, ""longitude"": 2.4183654785156246}}";0;yes;0;1;no;0;1;0;12120;Lac Daumesnil - Saint-Maurice;Operative;yes;48.8277455574, 2.41836547852;2019-03-28
1;0;1;no;1;no;"{""code"": ""11012"", ""name"": ""Montreuil - Voltaire"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1556748000, ""gps"": {""latitude"": 48.85050701184191, ""longitude"": 2.393075558274471}}";34;yes;32;0;no;33;1;0;11012;Montreuil - Voltaire;Operative;yes;48.8505070118, 2.39307555827;2019-05-01
50;0;50;no;1;yes;"{""code"": ""14003"", ""name"": ""Schoelcher - Raspail"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1559682000, ""gps"": {""latitude"": 48.83681733526843, ""longitude"": 2.3312794080411474}}";0;yes;0;0;no;0;0;0;14003;Schoelcher - Raspail;Operative;yes;48.8368173353, 2.33127940804;2019-06-04
24;0;26;no;1;yes;"{""code"": ""23005"", ""name"": ""Gare de Clichy-Levallois "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1530828024, ""gps"": {""latitude"": 48.89679827481989, ""longitude"": 2.2984680533409123}}";0;yes;0;0;no;0;1;0;23005;Gare de Clichy-Levallois;Operative;yes;48.8967982748, 2.29846805334;2018-07-05
22;0;24;no;1;yes;"{""code"": ""9013"", ""name"": ""Mairie du 9ème"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1512570691, ""gps"": {""latitude"": 48.87326713758289, ""longitude"": 2.340753448052758}}";24;yes;1;1;no;1;1;0;9013;Mairie du 9ème;Operative;yes;48.8732671376, 2.34075344805;2017-12-06
22;0;23;no;1;no;"{""code"": ""18114"", ""name"": ""Véron - Lepic"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.88526123395252, ""longitude"": 2.334559857845307}}";0;yes;0;0;no;0;1;0;18114;Véron - Lepic;Operative;yes;48.885261234, 2.33455985785;2018-10-30
38;0;42;no;0;yes;"{""code"": ""92005"", ""name"": ""Gare de Nanterre Ville"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.8950295, ""longitude"": 2.1957932}}";0;yes;1;2;no;1;2;0;92005;Gare de Nanterre Ville;Operative;yes;48.8950295, 2.1957932;2018-10-30
26;0;29;no;1;no;"{""code"": ""14128"", ""name"": ""Gergovie - Vercingétorix"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555566180, ""gps"": {""latitude"": 48.83453413883994, ""longitude"": 2.313154547426182}}";0;yes;0;1;no;0;2;0;14128;Gergovie - Vercingétorix;Operative;yes;48.8345341388, 2.31315454743;2019-04-18
22;0;23;no;1;no;"{""code"": ""8101"", ""name"": ""Londres - Amsterdam"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558130400, ""gps"": {""latitude"": 48.878034461503965, ""longitude"": 2.326483540969424}}";23;yes;0;0;no;0;1;0;8101;Londres - Amsterdam;Operative;yes;48.8780344615, 2.32648354097;2019-05-17
22;0;25;no;1;yes;"{""code"": ""10039"", ""name"": ""Sambre et Meuse - Villette"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1519776000, ""gps"": {""latitude"": 48.87440566621717, ""longitude"": 2.373807237995119}}";25;yes;0;1;no;0;1;0;10039;Sambre et Meuse - Villette;Operative;yes;48.8744056662, 2.373807238;2018-02-28
26;0;30;no;1;yes;"{""code"": ""33104"", ""name"": ""Square Edmond Pépin"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561877689, ""gps"": {""latitude"": 48.88365620689917, ""longitude"": 2.4033531546592717}}";0;yes;0;3;no;0;1;0;33104;Square Edmond Pépin;Operative;yes;48.8836562069, 2.40335315466;2019-06-30
14;1;19;no;0;yes;"{""code"": ""35015"", ""name"": ""Averroès - Aimé Césaire"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1550012400, ""gps"": {""latitude"": 48.91405323432864, ""longitude"": 2.412636950612068}}";0;yes;0;1;no;0;0;1;35015;Averroès - Aimé Césaire;Operative;yes;48.9140532343, 2.41263695061;2019-02-12
26;0;30;no;1;yes;"{""code"": ""5029"", ""name"": ""Georges Bernanos - Port Royal"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558238400, ""gps"": {""latitude"": 48.84014521347377, ""longitude"": 2.3373574018478394}}";30;yes;0;3;no;0;1;0;5029;Georges Bernanos - Port Royal;Operative;yes;48.8401452135, 2.33735740185;2019-05-19
29;0;30;no;1;no;"{""code"": ""15131"", ""name"": ""Charles Lecocq - Lecourbe"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1553727600, ""gps"": {""latitude"": 48.84044, ""longitude"": 2.294867}}";0;yes;0;0;no;0;1;0;15131;Charles Lecocq - Lecourbe;Operative;yes;48.84044, 2.294867;2019-03-27
20;0;27;no;1;yes;"{""code"": ""12150"", ""name"": ""Bastille - Quai de la Rapée"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1554674400, ""gps"": {""latitude"": 48.84682410855044, ""longitude"": 2.366936467587948}}";0;yes;0;3;no;0;1;0;12150;Bastille - Quai de la Rapée;Operative;yes;48.8468241086, 2.36693646759;2019-04-07
29;0;37;no;1;yes;"{""code"": ""17029"", ""name"": ""Pierre Demours - Laugier"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517526045, ""gps"": {""latitude"": 48.8813072, ""longitude"": 2.294846}}";37;yes;0;4;no;0;4;0;17029;Pierre Demours - Laugier;Operative;yes;48.8813072, 2.294846;2018-02-01
26;0;30;no;1;no;"{""code"": ""21114"", ""name"": ""Gustave Eiffel - Parc des Impressionnistes"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1551940200, ""gps"": {""latitude"": 48.903594, ""longitude"": 2.293387}}";0;yes;0;3;no;0;0;0;21114;Gustave Eiffel - Parc des Impressionnistes;Operative;yes;48.903594, 2.293387;2019-03-07
18;0;18;no;1;no;"{""code"": ""13039"", ""name"": ""Ivry - Simone Weil"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.823283932030755, ""longitude"": 2.3659095168113713}}";0;yes;0;0;no;0;0;0;13039;Ivry - Simone Weil;Operative;yes;48.823283932, 2.36590951681;2018-10-30
12;1;17;no;1;yes;"{""code"": ""16009"", ""name"": ""Saint-Didier - Raymond Poincaré"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517356800, ""gps"": {""latitude"": 48.86642312020962, ""longitude"": 2.285863497192411}}";17;yes;1;4;no;1;1;1;16009;Saint-Didier - Raymond Poincaré;Operative;yes;48.8664231202, 2.28586349719;2018-01-31
19;0;22;no;1;yes;"{""code"": ""16103"", ""name"": ""Traktir - Foch"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557613170, ""gps"": {""latitude"": 48.87275533461363, ""longitude"": 2.2915497802487077}}";0;yes;0;0;no;0;2;0;16103;Traktir - Foch;Operative;yes;48.8727553346, 2.29154978025;2019-05-11
63;0;69;no;1;yes;"{""code"": ""5034"", ""name"": ""Censier - Santeuil"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1542970740, ""gps"": {""latitude"": 48.840658921385234, ""longitude"": 2.3537524044513702}}";69;yes;0;3;no;0;2;0;5034;Censier - Santeuil;Operative;yes;48.8406589214, 2.35375240445;2018-11-23
28;0;30;no;1;yes;"{""code"": ""21708"", ""name"": ""Marcel Yol - Jullien"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.82537611802588, ""longitude"": 2.287235018058929}}";30;yes;0;2;no;0;0;0;21708;Marcel Yol - Jullien;Operative;yes;48.825376118, 2.28723501806;2018-10-30
18;0;32;no;0;no;"{""code"": ""41303"", ""name"": ""Gare de Nogent-le-Perreux"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555080720, ""gps"": {""latitude"": 48.83859390717572, ""longitude"": 2.4937737733125687}}";0;yes;0;9;no;0;5;0;41303;Gare de Nogent-le-Perreux;Operative;yes;48.8385939072, 2.49377377331;2019-04-12
24;0;67;no;1;yes;"{""code"": ""8004"", ""name"": ""Malesherbes - Place de la Madeleine"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557615540, ""gps"": {""latitude"": 48.87040602848252, ""longitude"": 2.323243509807989}}";0;yes;0;35;no;0;7;0;8004;Malesherbes - Place de la Madeleine;Operative;yes;48.8704060285, 2.32324350981;2019-05-11
19;0;22;no;1;no;"{""code"": ""16024"", ""name"": ""Ranelagh - Maison de la Radio"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558476000, ""gps"": {""latitude"": 48.85293603169479, ""longitude"": 2.280449643731117}}";0;yes;0;1;no;0;2;0;16024;Ranelagh - Maison de la Radio;Operative;yes;48.8529360317, 2.28044964373;2019-05-21
0;0;0;no;1;no;"{""code"": ""21702"", ""name"": ""Gare SNCF Vanves-Malakoff"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1531432810, ""gps"": {""latitude"": 48.819002163836444, ""longitude"": 2.292150005103606}}";0;yes;48;2;no;51;1;0;21702;Gare SNCF Vanves-Malakoff;Operative;no;48.8190021638, 2.2921500051;2018-07-12
18;0;23;no;1;no;"{""code"": ""20122"", ""name"": ""Vitruve - Davout"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1539609240, ""gps"": {""latitude"": 48.86053161154489, ""longitude"": 2.4091592812626543}}";0;yes;0;2;no;0;3;0;20122;Vitruve - Davout;Operative;yes;48.8605316115, 2.40915928126;2018-10-15
0;0;0;no;1;no;"{""code"": ""13128"", ""name"": ""Quai de la Gare - Pont de Bercy"", ""state"": ""Work in progress"", ""type"": ""no"", ""dueDate"": 1567260003, ""gps"": {""latitude"": 48.8368920493895, ""longitude"": 2.3738329820412223}}";0;no;1;0;no;1;0;0;13128;Quai de la Gare - Pont de Bercy;Work in progress;no;48.8368920494, 2.37383298204;2019-08-31
35;0;51;no;1;no;"{""code"": ""15103"", ""name"": ""Cauchy - Cévennes"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543615140, ""gps"": {""latitude"": 48.8433725710224, ""longitude"": 2.275132834911347}}";0;yes;0;12;no;0;3;0;15103;Cauchy - Cévennes;Operative;yes;48.843372571, 2.27513283491;2018-11-30
32;0;35;no;1;no;"{""code"": ""31025"", ""name"": ""Paul Signac - Aristide Briand"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1553468400, ""gps"": {""latitude"": 48.86950262156371, ""longitude"": 2.4502260982990265}}";0;yes;0;0;no;0;3;0;31025;Paul Signac - Aristide Briand;Operative;yes;48.8695026216, 2.4502260983;2019-03-24
19;0;23;no;1;no;"{""code"": ""20108"", ""name"": ""Jardin de l'Hospice Debrousse"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.861451061938, ""longitude"": 2.405686005949974}}";23;yes;0;2;no;0;1;0;20108;Jardin de l'Hospice Debrousse;Operative;yes;48.8614510619, 2.40568600595;2018-04-14
32;0;40;no;1;no;"{""code"": ""12043"", ""name"": ""Daumesnil - Hébrard"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1553814000, ""gps"": {""latitude"": 48.8429, ""longitude"": 2.38474}}";40;yes;0;6;no;0;2;0;12043;Daumesnil - Hébrard;Operative;yes;48.8429, 2.38474;2019-03-28
18;0;28;no;1;no;"{""code"": ""23003"", ""name"": ""Président Wilson - Baudin"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.89826887103676, ""longitude"": 2.2849336266517644}}";0;yes;0;6;no;0;4;0;23003;Président Wilson - Baudin;Operative;yes;48.898268871, 2.28493362665;2018-10-30
26;0;32;no;0;yes;"{""code"": ""25001"", ""name"": ""Colmar - Victor Hugo"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.88652251096166, ""longitude"": 2.173960916697979}}";32;yes;0;3;no;0;3;0;25001;Colmar - Victor Hugo;Operative;yes;48.886522511, 2.1739609167;2018-10-30
30;0;36;no;1;yes;"{""code"": ""17023"", ""name"": ""Porte d'Asnières"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.89035817610495, ""longitude"": 2.3036286234855656}}";0;yes;0;3;no;0;3;0;17023;Porte d'Asnières;Operative;yes;48.8903581761, 2.30362862349;2018-10-30
20;0;23;no;1;no;"{""code"": ""15048"", ""name"": ""Porte de la Plaine - Lefebvre"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.83056827450558, ""longitude"": 2.292114570736885}}";0;yes;0;1;no;0;2;0;15048;Porte de la Plaine - Lefebvre;Operative;yes;48.8305682745, 2.29211457074;2018-10-30
21;0;38;no;1;yes;"{""code"": ""16002"", ""name"": ""Pergolèse - Malakoff"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545001200, ""gps"": {""latitude"": 48.875133047166585, ""longitude"": 2.2842496633529663}}";38;yes;0;1;no;0;1;0;16002;Pergolèse - Malakoff;Operative;yes;48.8751330472, 2.28424966335;2018-12-16
36;0;45;no;1;yes;"{""code"": ""15064"", ""name"": ""Javel - André Citroën"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517356800, ""gps"": {""latitude"": 48.846276485475, ""longitude"": 2.2786368057131767}}";45;yes;0;4;no;0;3;0;15064;Javel - André Citroën;Operative;yes;48.8462764855, 2.27863680571;2018-01-31
17;0;21;no;1;no;"{""code"": ""13109"", ""name"": ""Brillat-Savarin - Küss"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543615140, ""gps"": {""latitude"": 48.822203, ""longitude"": 2.350422}}";0;yes;0;2;no;0;2;0;13109;Brillat-Savarin - Küss;Operative;yes;48.822203, 2.350422;2018-11-30
0;0;0;no;1;no;"{""code"": ""35007"", ""name"": ""Benjamin Delessert - Jean Lolive"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1546383540, ""gps"": {""latitude"": 48.89392043619345, ""longitude"": 2.417981922626496}}";21;yes;19;0;no;21;2;0;35007;Benjamin Delessert - Jean Lolive;Operative;no;48.8939204362, 2.41798192263;2019-01-01
40;0;41;no;1;yes;"{""code"": ""16011"", ""name"": ""Victor Hugo - La Pompe"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1542751140, ""gps"": {""latitude"": 48.86795222470859, ""longitude"": 2.28146318346262}}";39;yes;0;0;no;0;1;0;16011;Victor Hugo - La Pompe;Operative;yes;48.8679522247, 2.28146318346;2018-11-20
0;0;0;no;0;no;"{""code"": ""46002"", ""name"": ""Rouget de Lisle"", ""state"": ""Work in progress"", ""type"": ""no"", ""dueDate"": 1564578357, ""gps"": {""latitude"": 48.76505, ""longitude"": 2.40805}}";0;no;1;0;no;1;0;0;46002;Rouget de Lisle;Work in progress;no;48.76505, 2.40805;2019-07-31
40;0;43;no;1;yes;"{""code"": ""15005"", ""name"": ""Place Jacques et Thérèse Tréfouël"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545083940, ""gps"": {""latitude"": 48.842726498316644, ""longitude"": 2.3125657439231877}}";0;yes;0;1;no;0;2;0;15005;Place Jacques et Thérèse Tréfouël;Operative;yes;48.8427264983, 2.31256574392;2018-12-17
23;0;33;no;1;no;"{""code"": ""17108"", ""name"": ""Bessières - Porte de Clichy"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1546210842, ""gps"": {""latitude"": 48.89611762451474, ""longitude"": 2.31790903955698}}";0;yes;0;7;no;0;1;0;17108;Bessières - Porte de Clichy;Operative;yes;48.8961176245, 2.31790903956;2018-12-30
23;0;24;no;1;yes;"{""code"": ""15102"", ""name"": ""Square Bela Bartok"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1567237320, ""gps"": {""latitude"": 48.85120156830401, ""longitude"": 2.2846536710858345}}";0;yes;0;1;no;0;0;0;15102;Square Bela Bartok;Operative;yes;48.8512015683, 2.28465367109;2019-08-31
17;0;22;no;0;yes;"{""code"": ""33016"", ""name"": ""Fort d'Aubervilliers"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557439200, ""gps"": {""latitude"": 48.91502382370325, ""longitude"": 2.4035281687974925}}";0;yes;0;2;no;0;3;0;33016;Fort d'Aubervilliers;Operative;yes;48.9150238237, 2.4035281688;2019-05-09
16;1;29;no;1;yes;"{""code"": ""12005"", ""name"": ""Crozatier - Faubourg Saint-Antoine"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1527717600, ""gps"": {""latitude"": 48.8504400134045, ""longitude"": 2.37890136621104}}";10;yes;0;8;no;0;5;1;12005;Crozatier - Faubourg Saint-Antoine;Operative;yes;48.8504400134, 2.37890136621;2018-05-30
